id,mmsi,length,width,polarMode,centerLookAngle,heightspace,widthspace,path
Ship_C07S11N0054,219003704,14,4,DH,31.57,1.545085,1.124222,Other\Othertypeofship
Ship_C07S11N0055,218162000,37,10,DH,31.57,1.545085,1.124222,Other\Othertypeofship
Ship_C07S11N0056,219000827,20,6,DH,31.57,1.545085,1.124222,Other\Othertypeofship
Ship_C07S11N0057,354908000,300,50,DV,23.76,1.537779,1.124222,Other\Othertypeofship
Ship_C07S11N0058,100013301,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0059,101407324,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0060,102016202,25,4,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0061,161220001,512,63,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0062,199400062,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0063,199400082,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0064,200000831,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0065,200009815,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0066,226667777,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0067,226667790,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0068,412302921,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0069,98320773,4,4,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0070,412765360,19,4,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0071,413365987,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0072,413420230,98,15,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0073,98332418,0,0,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0074,900053910,7,2,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0075,998502307,10,1,DV,40.36,1.730058,1.124222,Other\Othertypeofship
Ship_C07S11N0076,412355810,122,16,DV,40.36,1.728133,1.124222,Other\Othertypeofship
Ship_C07S11N0077,412714000,294,32,DV,40.36,1.728133,1.124222,Other\Othertypeofship
Ship_C07S11N0078,414105000,225,32,DV,40.36,1.728133,1.124222,Other\Othertypeofship
Ship_C07S11N0079,520377269,135,20,DV,40.36,1.728133,1.124222,Other\Othertypeofship
Ship_C07S11N0080,305280000,100,15,DV,40.36,1.728059,1.124222,Other\Othertypeofship
Ship_C07S11N0081,311272000,142,22,DV,40.36,1.727984,1.124222,Other\Othertypeofship
Ship_C07S11N0082,412452000,189,32,DV,40.36,1.727984,1.124222,Other\Othertypeofship
Ship_C07S11N0083,412480000,189,32,DV,40.36,1.727984,1.124222,Other\Othertypeofship
Ship_C07S11N0084,412750180,55,9,DV,40.36,1.727984,1.124222,Other\Othertypeofship
Ship_C07S11N0085,412206060,99,14,DV,40.36,1.72791,1.124222,Other\Othertypeofship
Ship_C07S11N0086,200008864,0,0,DV,40.36,1.727835,1.124222,Other\Othertypeofship
Ship_C07S11N0087,339301070,97,16,DV,40.36,1.727386,1.124222,Other\Othertypeofship
Ship_C07S11N0088,412000701,19,0,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0089,412210911,19,0,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0089,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0091,412211182,20,0,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0091,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0093,412211185,16,0,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,412211499,30,0,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0094,,,,DV,40.36,1.727009,1.124222,Other\Othertypeofship
Ship_C07S11N0115,710000215,101,12,DV,40.36,1.736391,1.124222,Other\Othertypeofship
Ship_C07S11N0116,710000490,212,99,DV,40.36,1.736391,1.124222,Other\Othertypeofship
Ship_C07S11N0117,710001926,85,19,DV,40.36,1.736391,1.124222,Other\Othertypeofship
Ship_C07S11N0118,209081000,70,15,DV,40.36,1.736387,1.124222,Other\Othertypeofship
Ship_C07S11N0119,710005590,25,6,DV,40.36,1.736387,1.124222,Other\Othertypeofship
Ship_C07S11N0120,311000278,75,11,DV,40.36,1.736387,1.124222,Other\Othertypeofship
Ship_C07S11N0121,353782000,107,70,DV,40.36,1.736387,1.124222,Other\Othertypeofship
Ship_C07S11N0122,413272710,80,15,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0123,413279902,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0124,413312162,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0125,413314000,56,12,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0126,413315000,57,12,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0127,354007192,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0128,414524680,93,10,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0129,477219300,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0130,4131449,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0131,372251000,333,60,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0132,513936216,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0133,824324254,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0134,949170086,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0135,949590168,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0136,950174750,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0137,412287266,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0138,412302140,59,12,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0139,412303170,102,36,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0140,144706152,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0141,144868382,131,11,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0142,150204128,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0143,413271070,35,11,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0144,413271174,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0145,413271430,34,11,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0146,413271440,35,11,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0147,150204138,0,0,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0148,413272060,71,16,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0149,413272170,53,8,DH,35.41,1.72843,1.124222,Other\Othertypeofship
Ship_C07S11N0150,123456002,0,0,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0151,412325740,75,14,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0152,413295846,0,0,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0153,413329210,0,0,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0154,950158594,0,0,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0155,412292438,0,0,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0156,412300180,56,12,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,412300310,65,14,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0157,,,,DH,35.41,1.728565,1.124222,Other\Othertypeofship
Ship_C07S11N0232,125588829,0,0,DH,41.82,1.664682,1.124222,Other\Othertypeofship
Ship_C07S11N0233,412025046,0,0,DH,41.82,1.664606,1.124222,Other\Othertypeofship
Ship_C07S11N0234,412203439,22,5,DH,41.82,1.664606,1.124222,Other\Othertypeofship
Ship_C07S11N0235,412203871,30,5,DH,41.82,1.664606,1.124222,Other\Othertypeofship
Ship_C07S11N0236,412204071,14,4,DH,41.82,1.664606,1.124222,Other\Othertypeofship
Ship_C07S11N0237,412204137,17,4,DH,41.82,1.664606,1.124222,Other\Othertypeofship
Ship_C07S11N0238,37670794,0,0,DH,41.82,1.664834,1.124222,Other\Othertypeofship
Ship_C07S11N0239,333840672,0,0,DH,41.82,1.66491,1.124222,Other\Othertypeofship
Ship_C07S11N0239,,,,DH,41.82,1.66491,1.124222,Other\Othertypeofship
Ship_C07S11N0239,,,,DH,41.82,1.66491,1.124222,Other\Othertypeofship
Ship_C07S11N0242,257571600,56,11,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0242,,,,DH,18.68,1.728292,1.124222,Other\Othertypeofship
Ship_C07S11N0258,219750000,24,8,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0258,,,,DH,36.3,1.503023,1.124222,Other\Othertypeofship
Ship_C07S11N0269,413782774,76,12,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0270,413795109,32,8,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0271,413763987,70,12,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0272,413821657,63,12,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0273,413824593,41,8,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0274,413826454,0,0,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0275,413965491,57,10,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0276,413769491,68,14,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0277,413770350,0,0,DH,42.51,1.699753,1.124222,Other\Othertypeofship
Ship_C07S11N0278,86910,0,0,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0279,412764080,53,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0280,413787143,43,8,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0281,413787213,66,12,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0282,413787335,91,15,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0283,413017050,60,18,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0284,413327570,57,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0285,413360290,50,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0286,413360318,54,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0287,413379050,135,21,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0288,413408080,53,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0289,413553520,158,23,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0290,413591646,30,10,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0291,413591670,30,10,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0292,100901206,50,6,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0293,413613000,122,18,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0294,413761378,74,13,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0295,413762145,61,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0296,413762238,61,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0297,413821824,79,20,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0298,413762244,85,14,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0299,413824576,25,7,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0300,413763352,43,8,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0301,413824589,25,7,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0302,413763453,71,13,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0303,413763517,93,17,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0304,413764409,80,12,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0305,412070280,74,14,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0306,413764508,84,14,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0307,413764528,56,10,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0308,413764837,56,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0309,413834985,0,0,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0310,413765377,56,10,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0311,413766191,77,13,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0312,413766407,46,8,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0313,413767035,53,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0314,412355950,55,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0315,413768642,81,13,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0316,413768738,82,14,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0317,413769661,57,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0318,413770174,94,15,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0319,412359740,48,12,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0320,412570820,51,11,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0321,412590920,57,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0322,412592310,73,18,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0323,413781774,0,0,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0324,412764065,0,0,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0325,413784741,44,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0326,413784751,46,9,DH,42.51,1.699678,1.124222,Other\Othertypeofship
Ship_C07S11N0327,156489123,70,8,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0328,166777888,90,10,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0329,327003023,36,6,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0329,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0331,412000969,65,13,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0331,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0331,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0331,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0335,412002190,0,0,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0335,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0335,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0338,412016290,73,28,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0339,412068241,18,6,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0339,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0339,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0339,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0339,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0344,412068281,16,4,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0344,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0344,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0347,412286627,18,4,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0348,412302360,24,8,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0348,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0350,100900161,38,12,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0351,412320361,28,7,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0352,412325694,24,6,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0353,412325880,88,14,DH,42.51,1.705727,1.124222,Other\Othertypeofship
Ship_C07S11N0353,,,,DH,42.51,1.705727,1.124222,Other\Othertypeofship
